Millis,Data,Torque(Nm),Thrust(Kg),AC1(A),AC2(A),AC3(A),DC_Total(A),Voltage(V),Electrical power(W),RPM,Throttle(%), Motor State
467580,2025-12-12 09:26:31,"0,034","0,008","2,32","2,24","2,34",0,"15,55",0,"1506,6",-14,RAMPA
468550,2025-12-12 09:26:32,"0,037","0,004","2,17","2,15","2,15",0,"15,54",0,"1466,9",-14,RAMPA
469520,2025-12-12 09:26:33,"0,037","-0,001","2,1","2,06","2,06",0,"15,55",0,"1422,7",-13,RAMPA
470489,2025-12-12 09:26:34,"0,034","-0,004","2,01","2,01",2,0,"15,55",0,"1379,9",-13,RAMPA
471556,2025-12-12 09:26:35,"0,029","-0,008","1,85","1,9","1,83",0,"15,55",0,"1337,5",-12,RAMPA
472526,2025-12-12 09:26:36,"0,023","-0,009","1,8","1,78","1,81",0,"15,55",0,"1303,4",-12,RAMPA
473496,2025-12-12 09:26:37,"0,021","-0,011","1,65","1,61","1,64",0,"15,55",0,"1259,2",-11,RAMPA
474465,2025-12-12 09:26:38,"0,017","-0,015","1,58","1,56","1,6",0,"15,55",0,"1207,4",-11,RAMPA
475435,2025-12-12 09:26:39,"0,018","-0,017","1,53","1,49","1,53",0,"15,56",0,"1175,3",-10,RAMPA
476405,2025-12-12 09:26:40,"0,018","-0,02","1,43","1,36","1,42",0,"15,55",0,"1131,1",-10,RAMPA
477374,2025-12-12 09:26:41,"0,018","-0,023","1,43","1,37","1,44",0,"15,56",0,"1092,4",-10,PATAMAR_5S
478344,2025-12-12 09:26:42,"0,021","-0,023","1,4","1,36","1,41",0,"15,56",0,"1073,6",-10,PATAMAR_5S
479411,2025-12-12 09:26:43,"0,022","-0,024","1,38","1,37","1,42",0,"15,56",0,"1072,4",-10,PATAMAR_5S
480381,2025-12-12 09:26:44,"0,023","-0,025","1,38","1,38","1,43",0,"15,56",0,"1073,6",-10,CALC_DEG
481350,2025-12-12 09:26:45,"0,023","-0,024","1,39","1,34","1,44",0,"15,56",0,"1074,7",-10,RAMPA
482320,2025-12-12 09:26:46,"0,023","-0,024","1,35","1,31","1,4",0,"15,56",0,"1060,4",-9,RAMPA
483290,2025-12-12 09:26:47,"0,021","-0,03",0,0,0,0,"15,56",0,919,-9,RAMPA
484259,2025-12-12 09:26:48,"0,029","-0,044",0,0,0,0,"15,56",0,"605,9",-8,RAMPA
485229,2025-12-12 09:26:49,"0,017","-0,051",0,0,0,0,"15,56",0,"410,9",-8,RAMPA
486296,2025-12-12 09:26:50,"0,014","-0,053",0,0,0,0,"15,56",0,"261,1",-7,RAMPA
487265,2025-12-12 09:26:51,"0,016","-0,049",0,0,0,"-3,38","5,04",0,"159,2",-7,RAMPA
488429,2025-12-12 09:26:52,"0,015","-0,049",0,0,0,"-3,55","5,04",0,"62,6",-6,RAMPA
489398,2025-12-12 09:26:53,"0,013","-0,049",0,0,0,"-3,53","5,04",0,"13,3",-6,RAMPA
