Millis,Data,Torque(Nm),Thrust(Kg),AC1(A),AC2(A),AC3(A),DC_Total(A),Voltage(V),Electrical power(W),RPM,Throttle(%), Motor State
247552,2025-12-12 09:43:05,"0,39","1,742","26,79","26,63","26,56","30,04","14,49","435,39","5563,9",79,RAMPA
248522,2025-12-12 09:43:05,"0,392","1,731","26,85","26,66","26,52","30,17","14,49","437,18","5558,2",80,RAMPA
249491,2025-12-12 09:43:06,"0,39","1,743","26,86","26,71","26,58","30,28","14,48","438,64","5555,1",80,PATAMAR_5S
250461,2025-12-12 09:43:07,"0,388","1,741","26,9","26,74","26,62","30,34","14,49","439,51","5549,3",80,PATAMAR_5S
251430,2025-12-12 09:43:08,"0,391","1,742","26,84","26,63","26,57","30,44","14,48","440,94","5541,8",80,PATAMAR_5S
252400,2025-12-12 09:43:09,"0,393","1,746","26,85","26,69","26,6","30,39","14,48","439,93","5540,5",80,CALC_DEG
253369,2025-12-12 09:43:10,"0,386","1,742","26,78","26,58","26,5","30,31","14,48","438,91","5541,8",80,RAMPA
254339,2025-12-12 09:43:11,"0,387","1,745","26,76","26,55","26,49","30,28","14,48","438,39","5536,1",-79,RAMPA
255308,2025-12-12 09:43:12,"0,389","1,737","26,74","26,53","26,53","29,94","14,48","433,37","5537,4",-79,RAMPA
256278,2025-12-12 09:43:13,"0,389","1,73","26,72","26,53","26,51","29,97","14,48","433,92","5531,7",-78,RAMPA
257247,2025-12-12 09:43:14,"0,38","1,741","26,74","26,54","26,49","29,94","14,47","433,24","5524,1",-78,RAMPA
258217,2025-12-12 09:43:15,"0,383","1,743","26,67","26,52","26,46","29,85","14,47","431,84","5522,8",-78,RAMPA
259186,2025-12-12 09:43:16,"0,381","1,739","26,59","26,46","26,32","29,89","14,47","432,48","5528,5",-77,RAMPA
260156,2025-12-12 09:43:17,"0,386","1,729","26,52","26,31","26,29","29,93","14,47","433,04","5536,1",-77,RAMPA
261125,2025-12-12 09:43:18,"0,387","1,737","26,57","26,34","26,3","30,15","14,46","435,96","5532,9",-76,RAMPA
262095,2025-12-12 09:43:19,"0,384","1,733","26,57","26,37","26,29","30,43","14,46","440,08","5531,7",-76,RAMPA
263064,2025-12-12 09:43:20,"0,384","1,734","26,6","26,38","26,33","30,12","14,46","435,48","5528,5",-76,RAMPA
264034,2025-12-12 09:43:21,"0,388","1,731","26,49","26,31","26,22","29,72","14,46","429,86","5518,4",-75,RAMPA
265004,2025-12-12 09:43:22,"0,384","1,726","26,56","26,34","26,26","29,5","14,45","426,25","5518,4",-75,RAMPA
265973,2025-12-12 09:43:23,"0,389","1,727","26,49","26,27","26,29","29,6","14,45","427,79","5515,3",-74,RAMPA
266943,2025-12-12 09:43:24,"0,379","1,729","26,23","26,04","25,99","29,18","14,46","421,76","5500,7",-74,RAMPA
267912,2025-12-12 09:43:25,"0,38","1,719","26,19","26,06","25,96","29,11","14,46","420,91","5493,1",-74,RAMPA
269076,2025-12-12 09:43:26,"0,379","1,712","26,03","25,86","25,81","28,79","14,47","416,55","5478,6",-73,RAMPA
270045,2025-12-12 09:43:27,"0,378","1,704","25,9","25,73","25,68","28,52","14,47","412,67","5457,8",-73,RAMPA
271015,2025-12-12 09:43:28,"0,382","1,703","25,73","25,59","25,59","28,33","14,48","410,07","5447,7",-72,RAMPA
271984,2025-12-12 09:43:29,"0,382","1,693","25,39","25,28","25,2","27,8","14,48","402,6","5431,2",-72,RAMPA
272954,2025-12-12 09:43:30,"0,372","1,683","25,24","25,2","25,09","27,7","14,48","401,16",5408,-72,RAMPA
273924,2025-12-12 09:43:31,"0,376","1,671","24,95","24,77","24,75","27,26","14,49","394,91","5394,7",-71,RAMPA
274893,2025-12-12 09:43:32,"0,371","1,654","24,76","24,71","24,61","26,96","14,48","390,49","5382,6",-71,RAMPA
275863,2025-12-12 09:43:33,"0,366","1,634","24,53","24,4","24,34","26,58","14,5","385,55","5381,4",-70,RAMPA
276832,2025-12-12 09:43:34,"0,366","1,621","24,33","24,2","24,05","26,31","14,5","381,59","5360,5",-70,RAMPA
277802,2025-12-12 09:43:35,"0,365","1,617","24,11","24,08","23,95","25,81","14,52","374,61","5337,3",-70,RAMPA
278771,2025-12-12 09:43:36,"0,368","1,615","24,29","24,19","24,07",26,"14,52","377,45","5325,1",-70,PATAMAR_5S
279741,2025-12-12 09:43:37,"0,367","1,613","24,26","24,18","24,13","26,51","14,51","384,56",5324,-70,PATAMAR_5S
280711,2025-12-12 09:43:38,"0,366","1,608","24,3","24,22","23,99","26,67","14,52","387,21","5320,7",-70,PATAMAR_5S
281680,2025-12-12 09:43:39,"0,363","1,611","24,19","24,3","24,04","26,13","14,5","378,93","5319,6",-70,CALC_DEG
282649,2025-12-12 09:43:40,"0,358","1,606","24,3","24,2","24,06","25,88","14,5","375,24","5320,7",-70,RAMPA
283619,2025-12-12 09:43:41,"0,362","1,599","23,97","23,94","23,81","25,45","14,52","369,5","5301,9",-69,RAMPA
284588,2025-12-12 09:43:42,"0,357","1,591","23,93","23,83","23,69","25,6","14,52","371,68","5289,7",-69,RAMPA
285558,2025-12-12 09:43:43,"0,359","1,586","23,94","23,73","23,5","25,79","14,51","374,22","5262,2",-68,RAMPA
286528,2025-12-12 09:43:43,"0,347","1,579","23,66","23,39","23,26","24,46","14,53","355,48","5244,5",-68,RAMPA
287497,2025-12-12 09:43:44,"0,347","1,569","23,44","22,86","22,83","23,9","14,52","347,07","5227,8",-68,RAMPA
288467,2025-12-12 09:43:45,"0,345","1,565","23,38","23,12","22,99","23,91","14,52","347,32","5204,7",-67,RAMPA
289436,2025-12-12 09:43:46,"0,348","1,556",23,"22,87","22,78","23,56","14,55","342,73",5188,-67,RAMPA
290406,2025-12-12 09:43:47,"0,342","1,552","22,91","22,79","22,7","23,46","14,55","341,26","5173,8",-66,RAMPA
291376,2025-12-12 09:43:48,"0,343","1,541","22,59","22,59","22,45","23,03","14,56","335,17","5151,7",-66,RAMPA
292345,2025-12-12 09:43:49,"0,348","1,538","22,48","22,38","22,32","22,85","14,55","332,45","5134,9",-66,RAMPA
293315,2025-12-12 09:43:50,"0,339","1,527","22,32","22,22","22,12","22,77","14,56","331,48","5125,2",-65,RAMPA
294285,2025-12-12 09:43:51,"0,34","1,513","22,01","21,92","21,89","22,42","14,58","326,79","5107,5",-65,RAMPA
295255,2025-12-12 09:43:52,"0,335","1,499","22,01","21,75","21,75","22,22","14,58","323,91","5094,3",-64,RAMPA
296224,2025-12-12 09:43:53,"0,332","1,499","21,75","21,55","21,54","21,96","14,58","320,18","5068,6",-64,RAMPA
297194,2025-12-12 09:43:54,"0,317","1,498","21,55","21,43","21,4","21,8","14,57","317,59","5050,1",-64,RAMPA
298164,2025-12-12 09:43:55,"0,325","1,48","21,45","21,35","21,27","21,32","14,58","310,85","5036,8",-63,RAMPA
299133,2025-12-12 09:43:56,"0,321","1,477","21,1","21,05","20,97","20,93","14,6","305,61","5019,9",-63,RAMPA
300103,2025-12-12 09:43:57,"0,318","1,466","20,94","20,93","20,94","20,99","14,59","306,26","5010,3",-62,RAMPA
301073,2025-12-12 09:43:58,"0,323","1,464","20,79","20,64","20,56","20,3","14,61","296,48","4988,2",-62,RAMPA
302043,2025-12-12 09:43:59,"0,314","1,457","20,73","20,59","20,51","20,09","14,61","293,61","4961,7",-62,RAMPA
303012,2025-12-12 09:44:00,"0,317","1,441","20,44","20,44","20,32","19,89","14,63",291,"4949,1",-61,RAMPA
303982,2025-12-12 09:44:01,"0,306","1,446","20,28","20,21","20,08","19,19","14,62","280,55","4926,4",-61,RAMPA
304951,2025-12-12 09:44:02,"0,31","1,423","20,11","20,01","19,93","18,97","14,63","277,45","4913,8",-60,RAMPA
305920,2025-12-12 09:44:03,"0,31","1,416","19,94","19,83","19,74","18,63","14,62","272,38","4896,1",-60,RAMPA
306890,2025-12-12 09:44:04,"0,301","1,406","19,75","19,73","19,58","18,49","14,63","270,53","4877,8",-60,RAMPA
307860,2025-12-12 09:44:05,"0,318","1,41","19,84","19,77","19,71","18,54","14,64","271,41","4873,3",-60,PATAMAR_5S
308829,2025-12-12 09:44:06,"0,312","1,41","19,96","19,84","19,75","18,67","14,64","273,45","4856,3",-60,PATAMAR_5S
309799,2025-12-12 09:44:07,"0,326","1,404","19,87","19,94","19,77","18,75","14,64","274,39","4860,1",-60,PATAMAR_5S
310963,2025-12-12 09:44:08,"0,311","1,394","20,07","19,85","20,01","19,02","14,62","278,01","4852,7",-60,CALC_DEG
311933,2025-12-12 09:44:09,"0,31","1,391","20,08","19,84","20,01","19,15","14,63","280,12","4851,3",-60,RAMPA
312902,2025-12-12 09:44:10,"0,31","1,394","19,96","19,72","19,84","19,05","14,64","278,96",4843,-59,RAMPA
313872,2025-12-12 09:44:11,"0,299","1,383","19,73","19,57","19,65","18,71","14,65","274,05","4807,1",-59,RAMPA
314841,2025-12-12 09:44:12,"0,3","1,369","19,6","19,32","19,48","18,73","14,64","274,24","4794,3",-58,RAMPA
315811,2025-12-12 09:44:13,"0,294","1,366","19,52","19,33","19,37","18,65","14,64","273,01","4771,7",-58,RAMPA
316781,2025-12-12 09:44:14,"0,301","1,356","19,19","18,98","19,11","17,83","14,65","261,18","4745,2",-58,RAMPA
317751,2025-12-12 09:44:15,"0,3","1,347","19,12","18,89","19,04","17,3","14,67","253,74","4740,8",-57,RAMPA
318721,2025-12-12 09:44:16,"0,306","1,326","18,75","18,52","18,59","16,98","14,66","248,9","4714,3",-57,RAMPA
319691,2025-12-12 09:44:17,"0,295","1,319","18,56","18,36","18,52","16,63","14,66","243,8","4696,6",-56,RAMPA
320661,2025-12-12 09:44:18,"0,297","1,296","18,54","18,26","18,39","16,83","14,66","246,62","4670,1",-56,RAMPA
321631,2025-12-12 09:44:19,"0,297","1,277","18,27","18,01","18,14","16,59","14,68","243,54","4652,4",-56,RAMPA
322601,2025-12-12 09:44:20,"0,294","1,267","18,13","17,97","18,12","16,25","14,68","238,52","4630,3",-55,RAMPA
323571,2025-12-12 09:44:21,"0,291","1,229","17,76","17,77","17,61","16,2","14,69","237,92","4603,8",-55,RAMPA
324541,2025-12-12 09:44:21,"0,285","1,201","17,64","17,69","17,44","16,03","14,69","235,45",4582,-54,RAMPA
325510,2025-12-12 09:44:22,"0,29","1,18","17,41","17,58","17,48","15,38","14,68","225,88","4572,9",-54,RAMPA
326480,2025-12-12 09:44:23,"0,284","1,172","17,37","17,25","17,27","15,14","14,69","222,43",4542,-54,RAMPA
327449,2025-12-12 09:44:24,"0,281","1,155","17,33","16,96","17,23","15,02","14,69","220,54","4520,1",-53,RAMPA
328419,2025-12-12 09:44:25,"0,284","1,154","17,21","16,94","17,09","14,4","14,71","211,78","4493,4",-53,RAMPA
329389,2025-12-12 09:44:26,"0,276","1,143","16,86","16,7","16,81","14,28","14,71","210,12","4475,7",-52,RAMPA
330358,2025-12-12 09:44:27,"0,268","1,127","16,76","16,55","16,63","14,34","14,71","210,92","4458,2",-52,RAMPA
331328,2025-12-12 09:44:28,"0,271","1,115","16,56","16,38","16,42","13,7","14,73","201,81","4435,9",-52,RAMPA
332298,2025-12-12 09:44:29,"0,267","1,1","16,36","16,13","16,29","13,5","14,72","198,78","4409,4",-51,RAMPA
333268,2025-12-12 09:44:30,"0,266","1,092","16,22","16,02","16,13","13,2","14,73","194,35","4387,3",-51,RAMPA
334237,2025-12-12 09:44:31,"0,258","1,078","15,98","15,74","15,92","12,9","14,74","190,1","4369,7",-50,RAMPA
335207,2025-12-12 09:44:32,"0,258","1,068","15,88","15,53","15,73","12,68","14,73","186,76","4356,4",-50,RAMPA
336177,2025-12-12 09:44:33,"0,259","1,056","15,6","15,29","15,49","11,99","14,75","176,82","4325,5",-50,RAMPA
337146,2025-12-12 09:44:34,"0,251","1,058","15,61","15,37","15,43","12,12","14,75","178,72","4312,3",-50,PATAMAR_5S
338116,2025-12-12 09:44:35,"0,252","1,053","15,42","15,7","15,33","12,17","14,76","179,65","4312,2",-50,PATAMAR_5S
339086,2025-12-12 09:44:36,"0,262","1,053","15,88","15,14","15,63","12,31","14,75","181,56","4307,8",-50,PATAMAR_5S
340055,2025-12-12 09:44:37,"0,255","1,059","15,65","15,38","15,57","12,32","14,75","181,78","4307,8",-50,CALC_DEG
341025,2025-12-12 09:44:38,"0,252","1,058","15,47","15,48","15,55","12,33","14,74","181,81","4316,6",-50,RAMPA
341995,2025-12-12 09:44:39,"0,256","1,046","15,48","15,1","15,39","12,1","14,75","178,51","4303,4",-49,RAMPA
342964,2025-12-12 09:44:40,"0,252","1,039","15,25","14,94","15,11","11,47","14,76","169,21","4281,3",-49,RAMPA
343934,2025-12-12 09:44:41,"0,252","1,033","15,15","14,96","14,98","11,57","14,77","170,85","4254,8",-48,RAMPA
344904,2025-12-12 09:44:42,"0,247","1,03","15,03","14,91","14,95","11,55","14,76","170,54","4237,1",-48,RAMPA
345873,2025-12-12 09:44:43,"0,25","1,009","14,76","14,6","14,64","11,14","14,77","164,46","4214,9",-48,RAMPA
346843,2025-12-12 09:44:44,"0,255",1,"14,74","14,54","14,57","10,96","14,76","161,87","4188,5",-47,RAMPA
347813,2025-12-12 09:44:45,"0,256","0,985","14,48","14,44","14,58","10,86","14,78","160,48","4175,3",-47,RAMPA
348782,2025-12-12 09:44:46,"0,254","0,963","14,24","14,1","14,2","10,53","14,78","155,68","4144,2",-46,RAMPA
349752,2025-12-12 09:44:47,"0,251","0,946","14,18","14,04","14,07","10,36","14,79","153,27","4122,2",-46,RAMPA
350722,2025-12-12 09:44:48,"0,256","0,927","13,87","13,75","13,73","9,85","14,79","145,64","4095,7",-46,RAMPA
351691,2025-12-12 09:44:49,"0,255","0,922","13,9","13,42","13,78","9,95","14,79","147,14",4069,-45,RAMPA
352855,2025-12-12 09:44:50,"0,253","0,915","13,74","13,51","13,54","9,89","14,79","146,22","4053,8",-45,RAMPA
353824,2025-12-12 09:44:51,"0,246","0,899","13,37","13,37","13,22","9,56","14,8","141,48","4020,3",-44,RAMPA
354794,2025-12-12 09:44:52,"0,239","0,886","13,28","13,08","13,13","9,31","14,81","137,88","4002,9",-44,RAMPA
355764,2025-12-12 09:44:53,"0,237","0,874","13,11",13,"13,01","9,15","14,8","135,39","3980,9",-44,RAMPA
356733,2025-12-12 09:44:54,"0,234","0,862","12,9","12,77","12,77","8,96","14,81","132,74",3954,-43,RAMPA
357703,2025-12-12 09:44:55,"0,239","0,835","12,74","12,62","12,63","8,74","14,81","129,4","3932,3",-43,RAMPA
358673,2025-12-12 09:44:56,"0,236","0,832","12,53","12,39","12,37","8,45","14,82","125,28","3901,3",-42,RAMPA
359642,2025-12-12 09:44:57,"0,224","0,822","12,42","12,19","12,21","8,34","14,83","123,68","3865,5",-42,RAMPA
360612,2025-12-12 09:44:58,"0,233","0,807","12,09","11,89","12,01","7,92","14,83","117,51","3843,9",-42,RAMPA
361581,2025-12-12 09:44:59,"0,229","0,793","12,01","11,75","11,81","7,88","14,84","116,94","3816,9",-41,RAMPA
362551,2025-12-12 09:44:59,"0,227","0,786","11,95","11,73","11,81","7,8","14,84","115,7","3799,7",-41,RAMPA
363521,2025-12-12 09:45:00,"0,226","0,773","11,79","11,48","11,59","7,52","14,84","111,58","3764,4",-40,RAMPA
364491,2025-12-12 09:45:01,"0,218","0,77","11,86","11,51","11,46","7,5","14,84","111,27","3742,3",-40,RAMPA
365461,2025-12-12 09:45:02,"0,217","0,749","11,79","11,43","11,39","7,49","14,84","111,09","3724,6",-40,RAMPA
366431,2025-12-12 09:45:03,"0,217","0,743","11,75","11,44","11,43","7,49","14,85","111,21","3715,8",-40,PATAMAR_5S
367401,2025-12-12 09:45:04,"0,219","0,741","11,83","11,48","11,39","7,55","14,85","112,11","3720,2",-40,PATAMAR_5S
368371,2025-12-12 09:45:05,"0,227","0,737","11,88","11,48","11,46","7,56","14,85","112,3","3715,8",-40,PATAMAR_5S
369341,2025-12-12 09:45:06,"0,217","0,74","11,75","11,44","11,43","7,58","14,85","112,49","3715,8",-40,CALC_DEG
370311,2025-12-12 09:45:07,"0,22","0,74","11,84","11,49","11,48","7,56","14,84","112,21","3720,2",-40,RAMPA
371281,2025-12-12 09:45:08,"0,217","0,731","11,66","11,25","11,25","7,32","14,85","108,67","3693,7",-39,RAMPA
372251,2025-12-12 09:45:09,"0,215","0,727","11,57","11,19","11,14","6,78","14,86","100,76","3667,2",-39,RAMPA
373221,2025-12-12 09:45:10,"0,213","0,719","11,39","10,94","10,95","6,79","14,86","100,82","3636,2",-38,RAMPA
374191,2025-12-12 09:45:11,"0,214","0,711","11,62","11,24","10,92","7,11","14,86","105,6","3609,7",-38,RAMPA
375161,2025-12-12 09:45:12,"0,213","0,701","11,67","11,13","10,74","7,15","14,86","106,25","3565,5",-38,RAMPA
376131,2025-12-12 09:45:13,"0,219","0,676","11,24","10,89","10,48","6,88","14,86","102,23","3534,6",-37,RAMPA
377101,2025-12-12 09:45:14,"0,219","0,61","11,14","10,72","10,42","6,78","14,86","100,81","3499,3",-37,RAMPA
378071,2025-12-12 09:45:15,"0,214","0,589","10,89","10,51","10,21","6,58","14,86","97,8","3472,8",-36,RAMPA
379041,2025-12-12 09:45:16,"0,209","0,563","10,76","10,43","10,16","6,31","14,87","93,76","3441,8",-36,RAMPA
380011,2025-12-12 09:45:17,"0,208","0,545","10,65","10,22","10,03","6,19","14,87","92,07","3424,2",-36,RAMPA
380981,2025-12-12 09:45:18,"0,204","0,525","10,32","9,97","9,77","6,03","14,88","89,64","3388,8",-35,RAMPA
381951,2025-12-12 09:45:19,"0,198","0,5","10,38","9,88","9,65","5,88","14,88","87,43","3362,3",-35,RAMPA
382920,2025-12-12 09:45:20,"0,186","0,49","10,06","9,73","9,6","5,71","14,88","84,99",3326,-34,RAMPA
383890,2025-12-12 09:45:21,"0,174","0,482","10,08","9,58","9,49","5,6","14,88","83,29","3300,4",-34,RAMPA
384859,2025-12-12 09:45:22,"0,163","0,479","9,8","9,37","9,19","5,51","14,89",82,"3268,5",-34,RAMPA
385829,2025-12-12 09:45:23,"0,154","0,469","11,11","10,1","9,41","5,37","14,89","79,98","3238,6",-33,RAMPA
386798,2025-12-12 09:45:24,"0,156","0,454","9,45","8,78","8,55","5,22","14,88","77,64","3206,5",-33,RAMPA
387768,2025-12-12 09:45:25,"0,153","0,442","9,35","9,17","9,02","5,12","14,9","76,29","3185,6",-32,RAMPA
388738,2025-12-12 09:45:26,"0,15","0,428","9,05","8,76","8,5","4,99","14,91","74,44","3150,2",-32,RAMPA
389707,2025-12-12 09:45:27,"0,146","0,41","8,95","8,62","8,46","4,91","14,89","73,1","3122,5",-32,RAMPA
390677,2025-12-12 09:45:28,"0,147","0,4","8,85","8,5","8,32","4,7","14,91",70,"3083,9",-31,RAMPA
391647,2025-12-12 09:45:29,"0,144","0,384","8,62","8,16","8,34","4,78","14,9","71,29","3057,4",-31,RAMPA
392616,2025-12-12 09:45:30,"0,144","0,363","8,78","8,07","8,22","4,63","14,91","69,06","3038,5",-30,RAMPA
393586,2025-12-12 09:45:31,"0,144","0,355","8,44","7,93","7,82","4,47","14,92","66,68","3004,4",-30,RAMPA
394555,2025-12-12 09:45:32,"0,143","0,346","8,42","7,9","7,77","4,37","14,92","65,16","2967,7",-30,RAMPA
395719,2025-12-12 09:45:33,"0,141","0,319","8,43","7,92","7,79","4,49","14,91","66,87","2960,2",-30,PATAMAR_5S
396689,2025-12-12 09:45:34,"0,142","0,313","8,46","7,9","7,75","4,42","14,92","65,9","2960,2",-30,PATAMAR_5S
397658,2025-12-12 09:45:35,"0,141","0,312","8,39","7,9","7,76","4,43","14,93","66,13","2963,3",-30,PATAMAR_5S
398628,2025-12-12 09:45:36,"0,145","0,313","8,4","7,89","7,79","4,41","14,93","65,85","2964,7",-30,CALC_DEG
399597,2025-12-12 09:45:37,"0,148","0,314","8,45","7,89","7,7","4,41","14,92","65,76","2963,3",-30,RAMPA
400567,2025-12-12 09:45:38,"0,15","0,31","8,19","7,72","7,5","4,22","14,93","63,06","2942,6",-29,RAMPA
401537,2025-12-12 09:45:38,"0,152","0,294","8,24","7,62","7,27","4,18","14,93","62,46","2911,6",-29,RAMPA
402506,2025-12-12 09:45:39,"0,154","0,292","8,14","7,55","7,33","4,12","14,93","61,5","2888,1",-28,RAMPA
403476,2025-12-12 09:45:40,"0,155","0,286","7,9","7,38","7,16","3,96","14,94","59,11","2840,9",-28,RAMPA
404445,2025-12-12 09:45:41,"0,152","0,285","7,79","7,33","7,04","3,88","14,93","57,93","2808,5",-28,RAMPA
405415,2025-12-12 09:45:42,"0,135","0,27","7,69","7,16","6,84","3,69","14,94","55,11","2770,3",-27,RAMPA
406385,2025-12-12 09:45:43,"0,13","0,261","7,53","7,03","6,73","3,69","14,95","55,14","2743,7",-27,RAMPA
407354,2025-12-12 09:45:44,"0,128","0,257","7,43","6,94","6,64","3,62","14,94","54,16","2715,6",-26,RAMPA
408324,2025-12-12 09:45:45,"0,132","0,253","7,11","6,73","6,47","3,47","14,94","51,82",2673,-26,RAMPA
409293,2025-12-12 09:45:46,"0,132","0,241","7,04","6,66","6,35","3,42","14,94","51,18","2631,6",-26,RAMPA
410263,2025-12-12 09:45:47,"0,131","0,231","6,81","6,45","6,29","3,27","14,95","48,83","2602,4",-25,RAMPA
411232,2025-12-12 09:45:48,"0,126","0,225","6,67","6,39","6,18","3,23","14,95","48,22","2569,7",-25,RAMPA
412202,2025-12-12 09:45:49,"0,122","0,216","6,63","6,24","6,2","3,18","14,96","47,53","2540,5",-24,RAMPA
413171,2025-12-12 09:45:50,"0,116","0,2","6,45","6,06","5,96","3,03","14,96","45,32","2507,7",-24,RAMPA
414141,2025-12-12 09:45:51,"0,102","0,195","6,29","6,01","5,91","2,95","14,96","44,14","2469,8",-24,RAMPA
415111,2025-12-12 09:45:52,"0,092","0,189","6,2","5,89","5,81","2,91","14,96","43,59",2430,-23,RAMPA
416080,2025-12-12 09:45:53,"0,097","0,182","6,12","5,68","5,66","2,8","14,96","41,85","2401,6",-23,RAMPA
417050,2025-12-12 09:45:54,"0,097","0,174","5,94","5,64","5,58","2,7","14,97","40,48","2372,6",-22,RAMPA
418019,2025-12-12 09:45:55,"0,099","0,168","5,95","5,64","5,53","2,66","14,97","39,8","2344,1",-22,RAMPA
418989,2025-12-12 09:45:56,"0,1","0,158","5,77","5,49","5,39","2,58","14,98","38,66","2306,3",-22,RAMPA
419958,2025-12-12 09:45:57,"0,102","0,148","5,77","5,41","5,23","2,49","14,98","37,26","2255,6",-21,RAMPA
420928,2025-12-12 09:45:58,"0,102","0,145","5,57","5,24","5,06","2,38","14,98","35,61","2226,8",-21,RAMPA
421897,2025-12-12 09:45:59,"0,093","0,139","5,49","5,19","4,97","2,33","14,98","34,93","2198,1",-20,RAMPA
422867,2025-12-12 09:46:00,"0,087","0,135","5,25","5,07","4,84","2,21","14,98","33,17","2156,1",-20,RAMPA
423836,2025-12-12 09:46:01,"0,087","0,127","5,21","5,02","4,76","2,19","14,98","32,77","2118,5",-20,RAMPA
424806,2025-12-12 09:46:02,"0,088","0,123","5,09","4,79","4,69","2,16","14,98","32,32","2111,9",-20,PATAMAR_5S
425775,2025-12-12 09:46:03,"0,087","0,125","5,18","4,98","4,79","2,2","14,98","32,91","2105,3",-20,PATAMAR_5S
426745,2025-12-12 09:46:04,"0,081","0,125","5,18","4,99","4,73","2,16","14,98","32,38","2107,5",-20,PATAMAR_5S
427714,2025-12-12 09:46:05,"0,076","0,126","5,11","4,95","4,84","2,21","14,99","33,16","2105,3",-20,CALC_DEG
428684,2025-12-12 09:46:06,"0,071","0,127","5,13","4,87","4,78","2,16","14,99","32,38","2107,5",-20,RAMPA
429653,2025-12-12 09:46:07,"0,069","0,124","5,02","4,84","4,75","2,13","14,99","31,92","2087,6",-19,RAMPA
430623,2025-12-12 09:46:08,"0,067","0,119","4,75","4,61","4,6",2,"14,99","29,97","2045,7",-19,RAMPA
431592,2025-12-12 09:46:09,"0,066","0,114","4,65","4,56","4,62","1,94","14,99","29,05","2012,4",-18,RAMPA
432562,2025-12-12 09:46:10,"0,062","0,109","4,54","4,35","4,5","1,88",15,"28,16","1970,5",-18,RAMPA
433531,2025-12-12 09:46:10,"0,056","0,105","4,45","4,37","4,4","1,84",15,"27,65","1932,8",-18,RAMPA
434501,2025-12-12 09:46:11,"0,049","0,102","4,4","4,22","4,5","1,79",15,"26,87","1899,9",-17,RAMPA
435470,2025-12-12 09:46:12,"0,046","0,097","4,29","4,16","4,19","1,67",15,"25,07","1870,9",-17,RAMPA
436440,2025-12-12 09:46:13,"0,045","0,091","4,29","4,13","4,09","1,68",15,"25,15","1829,2",-16,RAMPA
437410,2025-12-12 09:46:14,"0,045","0,085","4,17","3,98","3,99","1,59",15,"23,78","1793,8",-16,RAMPA
438380,2025-12-12 09:46:15,"0,041","0,078",4,"3,84","3,9","1,52",15,"22,81","1758,5",-16,RAMPA
439640,2025-12-12 09:46:17,"0,049","0,073","3,81","3,76","3,8","1,48",15,"22,24","1724,5",-15,RAMPA
440707,2025-12-12 09:46:18,"0,044","0,064","3,7","3,56","3,69","1,39",15,"20,84",1687,-15,RAMPA
441774,2025-12-12 09:46:19,"0,039","0,059","3,65","3,52","3,6","1,36","15,01","20,43","1642,8",-14,RAMPA
442841,2025-12-12 09:46:20,"0,037","0,056","3,49","3,34","3,37","1,32","15,01","19,81","1606,6",-14,RAMPA
443908,2025-12-12 09:46:21,"0,034","0,051","3,46","3,27","3,31","1,21","15,01","18,22","1566,5",-14,RAMPA
444878,2025-12-12 09:46:22,"0,035","0,049","3,47","3,21","3,2","1,18","15,01","17,75","1537,6",-13,RAMPA
445848,2025-12-12 09:46:23,"0,036","0,045","3,26",3,"3,08","1,12","15,02","16,79","1497,8",-13,RAMPA
446818,2025-12-12 09:46:24,"0,039","0,04","3,14","2,93","2,99","1,08","15,02","16,15","1453,6",-12,RAMPA
447787,2025-12-12 09:46:25,"0,039","0,037","3,12","2,88","2,96","1,02","15,02","15,29","1419,7",-12,RAMPA
448757,2025-12-12 09:46:26,"0,034","0,035","2,98","2,7","2,78","0,95","15,02","14,3","1382,9",-12,RAMPA
449727,2025-12-12 09:46:27,"0,034","0,032","2,96","2,66","2,66","0,91","15,02","13,63","1343,2",-11,RAMPA
450697,2025-12-12 09:46:28,"0,032","0,029","2,75","2,51","2,55","0,84","15,02","12,67","1307,8",-11,RAMPA
451667,2025-12-12 09:46:29,"0,026","0,026","2,65","2,52","2,5","0,8","15,02","12,09","1259,2",-10,RAMPA
452636,2025-12-12 09:46:30,"0,024","0,023","2,57","2,4","2,43","0,77","15,02","11,53","1211,9",-10,RAMPA
453606,2025-12-12 09:46:31,"0,023","0,019","2,38","2,23","2,28","0,68","15,03","10,25","1175,3",-10,RAMPA
454576,2025-12-12 09:46:32,"0,023","0,017","2,34","2,33","2,25","0,69","15,03","10,38","1139,9",-10,PATAMAR_5S
455546,2025-12-12 09:46:32,"0,023","0,017","2,37","2,31","2,3","0,69","15,03","10,39","1139,9",-10,PATAMAR_5S
456515,2025-12-12 09:46:33,"0,025","0,016","2,33","2,31","2,23","0,68","15,03","10,21","1136,7",-10,PATAMAR_5S
457485,2025-12-12 09:46:34,"0,028","0,016","2,38","2,3","2,33","0,66","15,03","9,89","1135,5",-10,CALC_DEG
458454,2025-12-12 09:46:35,"0,03","0,016","2,33","2,29","2,25","0,65","15,03","9,7","1136,7",-10,RAMPA
459424,2025-12-12 09:46:36,"0,029","0,016","2,3","2,21","2,27","0,62","15,03","9,39","1126,7",-9,RAMPA
460393,2025-12-12 09:46:37,"0,03","0,013","2,22","2,09","2,11","0,58","15,03","8,78",1088,-9,RAMPA
