Millis,Data,Torque(Nm),Thrust(Kg),AC1(A),AC2(A),AC3(A),DC_Total(A),Voltage(V),Electrical power(W),RPM,Throttle(%), Motor State
380081,2025-12-12 16:16:47,"0,18","0,704","9,5","9,46","9,39","3,39","14,99","50,8","3543,4",-36,RAMPA
381052,2025-12-12 16:16:48,"0,175","0,693","9,28","9,26","9,2","3,17","14,99","47,55","3500,1",-35,RAMPA
382022,2025-12-12 16:16:49,"0,167","0,687","9,23","9,12","9,11","3,08",15,"46,13","3472,8",-35,RAMPA
382992,2025-12-12 16:16:50,"0,167","0,667","9,01","8,89","8,86","2,86","15,01","42,92","3437,4",-34,RAMPA
383962,2025-12-12 16:16:51,"0,16","0,656","8,88","8,82","8,79","2,76","15,01","41,38","3406,5",-34,RAMPA
385029,2025-12-12 16:16:52,"0,157","0,646","8,79","8,67","8,63","2,69","15,01","40,39",3382,-34,RAMPA
386000,2025-12-12 16:16:53,"0,154","0,628","8,59","8,35","8,32","2,46","15,01","36,87","3354,4",-33,RAMPA
386970,2025-12-12 16:16:54,"0,143","0,608","8,38","8,3","8,31","2,35","15,02","35,25","3322,5",-33,RAMPA
387940,2025-12-12 16:16:55,"0,15","0,593","8,3","8,22","8,2","2,24","15,02","33,72",3296,-32,RAMPA
388910,2025-12-12 16:16:56,"0,151","0,543","7,83","7,79","8,02","2,08","15,02","31,31","3260,7",-32,RAMPA
389880,2025-12-12 16:16:57,"0,131","0,494","9,17","7,79","6,31","1,95","15,03","29,24","3225,3",-32,RAMPA
390948,2025-12-12 16:16:58,"0,116","0,475","7,46","7,26","7,59","1,77","15,03","26,6","3190,2",-31,RAMPA
391918,2025-12-12 16:16:59,"0,109","0,464","7,61","7,49","7,54","1,7","15,04","25,6","3163,5",-31,RAMPA
392888,2025-12-12 16:17:00,"0,105","0,448","7,64","7,56","7,49","1,66","15,04","24,96","3128,1",-30,RAMPA
393858,2025-12-12 16:17:01,"0,102","0,43","7,22","7,24","7,23","1,45","15,04","21,77","3101,6",-30,RAMPA
394828,2025-12-12 16:17:02,"0,101","0,418","7,08","7,15","7,15","1,36","15,04","20,42","3061,9",-30,RAMPA
395799,2025-12-12 16:17:03,"0,1","0,409","7,15","7,07","7,05","1,39","15,05","20,87","3058,7",-30,PATAMAR_5S
396769,2025-12-12 16:17:04,"0,095","0,408","7,12","7,08","7,1","1,41","15,05","21,23","3061,9",-30,PATAMAR_5S
397836,2025-12-12 16:17:05,"0,094","0,404","7,15","7,04","7,08","1,43","15,05","21,57","3056,6",-30,PATAMAR_5S
398806,2025-12-12 16:17:06,"0,093","0,405","7,21","7,15","7,12","1,35","15,05","20,34",3053,-30,CALC_DEG
399776,2025-12-12 16:17:07,"0,094","0,404","7,17","7,1","7,03","1,38","15,05","20,83","3057,4",-30,RAMPA
400941,2025-12-12 16:17:08,"0,092","0,397","6,9","6,88","6,88","1,23","15,05","18,5","3031,3",-29,RAMPA
401911,2025-12-12 16:17:09,"0,095","0,378","6,87","6,78","6,75","1,12","15,06","16,94","2995,6",-29,RAMPA
402881,2025-12-12 16:17:10,"0,092","0,368","6,71","6,67","6,65","1,08","15,06","16,21","2977,9",-28,RAMPA
403851,2025-12-12 16:17:11,"0,087","0,356","6,5","6,41","6,4","0,89","15,06","13,42","2929,3",-28,RAMPA
404821,2025-12-12 16:17:12,"0,088","0,343","6,37","6,29","6,28","0,84","15,06","12,62",2894,-28,RAMPA
405792,2025-12-12 16:17:13,"0,086","0,33","6,16","6,17","6,12","0,65","15,07","9,81","2860,1",-27,RAMPA
406762,2025-12-12 16:17:14,"0,083","0,323","6,05","5,96","5,97","0,59","15,07","8,94","2827,7",-27,RAMPA
407732,2025-12-12 16:17:15,"0,084","0,314","5,99","5,92","5,93","0,53","15,07","8,01","2801,2",-26,RAMPA
408702,2025-12-12 16:17:16,"0,084","0,306","5,86","5,81","5,78","0,43","15,07","6,48","2761,4",-26,RAMPA
409672,2025-12-12 16:17:17,"0,081","0,299","5,82","5,74","5,75","0,37","15,08","5,63","2730,5",-26,RAMPA
410642,2025-12-12 16:17:18,"0,077","0,293","5,74","5,62","5,68",0,"15,08",0,"2695,1",-25,RAMPA
411612,2025-12-12 16:17:19,"0,076","0,287","5,46","5,44","5,4",0,"15,08",0,"2668,6",-25,RAMPA
412583,2025-12-12 16:17:20,"0,077","0,271","5,4","5,32","5,34",0,"15,09",0,"2630,6",-24,RAMPA
413553,2025-12-12 16:17:21,"0,076","0,258","5,21","5,13","5,11",0,"15,09",0,"2589,1",-24,RAMPA
414523,2025-12-12 16:17:22,"0,068","0,246","5,13","5,05","5,05",0,"15,09",0,"2553,8",-24,RAMPA
415494,2025-12-12 16:17:23,"0,065","0,237","4,9","4,88","4,88",0,"15,09",0,"2511,4",-23,RAMPA
416561,2025-12-12 16:17:24,"0,061","0,227","4,82","4,77","4,81","-0,31","15,1",0,"2478,2",-23,RAMPA
417531,2025-12-12 16:17:25,"0,065","0,219","4,7","4,72","4,77","-0,35","15,1",0,"2452,1",-22,RAMPA
418501,2025-12-12 16:17:26,"0,07","0,209","4,69","4,68","4,67","-0,42","15,1",0,"2425,6",-22,RAMPA
419471,2025-12-12 16:17:27,"0,072","0,194","4,49","4,49","4,49","-0,53","15,1",0,"2385,9",-22,RAMPA
420441,2025-12-12 16:17:28,"0,076","0,181","4,39","4,38","4,37","-0,58","15,1",0,"2332,8",-21,RAMPA
421411,2025-12-12 16:17:29,"0,075","0,159","4,39","4,29","4,2","-0,65","15,11",0,"2301,9",-21,RAMPA
422479,2025-12-12 16:17:30,"0,078","0,148","4,2","4,16","4,19","-0,68","15,11",0,"2271,3",-20,RAMPA
423449,2025-12-12 16:17:31,"0,083","0,139","4,07","4,04","4,03","-0,77","15,11",0,"2240,1",-20,RAMPA
424419,2025-12-12 16:17:32,"0,09","0,132","3,98","3,97",4,"-0,82","15,11",0,"2204,7",-20,RAMPA
425389,2025-12-12 16:17:32,"0,086","0,13","3,99","3,99","3,99","-0,8","15,11",0,"2191,5",-20,PATAMAR_5S
426359,2025-12-12 16:17:33,"0,083","0,129",4,4,"4,01","-0,8","15,11",0,"2191,5",-20,PATAMAR_5S
427329,2025-12-12 16:17:34,"0,083","0,13","3,98","3,99","4,04","-0,8","15,12",0,"2195,9",-20,PATAMAR_5S
428396,2025-12-12 16:17:36,"0,083","0,13","3,98","3,97","4,01","-0,8","15,12",0,"2193,1",-20,CALC_DEG
429367,2025-12-12 16:17:36,"0,085","0,129","3,99","3,96","3,98","-0,79","15,12",0,"2193,6",-20,RAMPA
430337,2025-12-12 16:17:37,"0,083","0,128","3,9","3,91","3,91","-0,8","15,12",0,"2178,2",-19,RAMPA
431307,2025-12-12 16:17:38,"0,08","0,119","3,75","3,78","3,74","-0,9","15,12",0,"2142,9",-19,RAMPA
432277,2025-12-12 16:17:39,"0,083","0,112","3,68","3,67","3,69","-0,95","15,12",0,"2107,5",-18,RAMPA
433247,2025-12-12 16:17:40,"0,074","0,107","3,57","3,53","3,54",-1,"15,12",0,"2072,2",-18,RAMPA
434314,2025-12-12 16:17:41,"0,067","0,1","3,49","3,45","3,49","-1,05","15,12",0,"2036,4",-18,RAMPA
435284,2025-12-12 16:17:42,"0,065","0,095","3,42","3,36","3,39","-1,04","15,12",0,"2005,9",-17,RAMPA
436254,2025-12-12 16:17:43,"0,061","0,091","3,28","3,24","3,25","-1,13","15,13",0,"1979,4",-17,RAMPA
437224,2025-12-12 16:17:44,"0,059","0,085","3,21","3,19","3,2","-1,17","15,13",0,1944,-16,RAMPA
438195,2025-12-12 16:17:45,"0,053","0,081","3,05","3,09","2,99","-1,2","15,13",0,"1911,1",-16,RAMPA
439165,2025-12-12 16:17:46,"0,05","0,078","2,99","2,98","3,02","-1,25","15,14",0,"1882,2",-16,RAMPA
440232,2025-12-12 16:17:47,"0,044","0,076","2,92","2,9","2,93","-1,25","15,14",0,"1851,7",-15,RAMPA
441202,2025-12-12 16:17:48,"0,039","0,072","2,79","2,82","2,81","-1,32","15,14",0,"1820,3",-15,RAMPA
442172,2025-12-12 16:17:49,"0,035","0,067","2,76","2,74","2,71","-1,34","15,14",0,1785,-14,RAMPA
443142,2025-12-12 16:17:50,"0,032","0,065","2,64","2,64","2,62","-1,38","15,14",0,"1749,6",-14,RAMPA
444112,2025-12-12 16:17:51,"0,031","0,061","2,57","2,54","2,55","-1,41","15,14",0,"1714,3",-14,RAMPA
445276,2025-12-12 16:17:52,"0,029","0,059","2,5","2,47","2,48","-1,41","15,14",0,"1686,3",-13,RAMPA
446246,2025-12-12 16:17:53,"0,029","0,054","2,38","2,34","2,36","-1,49","15,14",0,"1652,4",-13,RAMPA
447216,2025-12-12 16:17:54,"0,027","0,049","2,32","2,3","2,36","-1,51","15,14",0,"1617,1",-12,RAMPA
448187,2025-12-12 16:17:55,"0,027","0,045","2,23","2,17","2,25","-1,52","15,15",0,"1580,1",-12,RAMPA
449157,2025-12-12 16:17:56,"0,026","0,041","2,17","2,09","2,14","-1,58","15,15",0,"1546,4",-12,RAMPA
450127,2025-12-12 16:17:57,"0,024","0,035","2,1","2,06","2,06","-1,59","15,14",0,1511,-11,RAMPA
451097,2025-12-12 16:17:58,"0,024","0,032","1,99","1,93","1,93","-1,64","15,15",0,"1475,7",-11,RAMPA
452067,2025-12-12 16:17:59,"0,021","0,029","1,89","1,87","1,9","-1,69","15,15",0,"1431,5",-10,RAMPA
453037,2025-12-12 16:18:00,"0,023","0,026","1,83","1,8","1,84","-6,91","15,15",0,"1391,8",-10,RAMPA
454007,2025-12-12 16:18:01,"0,023","0,023","1,71","1,69","1,72","-6,98","15,15",0,"1347,6",-10,RAMPA
454977,2025-12-12 16:18:02,"0,021","0,021","1,76","1,71","1,74","-6,63","15,16",0,"1321,1",-10,PATAMAR_5S
455947,2025-12-12 16:18:03,"0,022","0,02","1,74","1,7","1,72","-6,93","15,15",0,"1307,8",-10,PATAMAR_5S
456917,2025-12-12 16:18:04,"0,024","0,02","1,72","1,67","1,72","-7,17","15,15",0,"1312,2",-10,PATAMAR_5S
457984,2025-12-12 16:18:05,"0,024","0,021","1,73","1,7","1,69","-7,3","15,15",0,"1309,4",-10,CALC_DEG
458954,2025-12-12 16:18:06,"0,024","0,021","1,74","1,68","1,72","-7,32","15,15",0,"1303,4",-10,RAMPA
459924,2025-12-12 16:18:07,"0,023","0,02","1,65","1,59","1,62","-7,34","15,16",0,1299,-9,RAMPA
460895,2025-12-12 16:18:08,"0,023","0,018","1,53","1,48","1,5","-7,36","15,16",0,"1262,3",-9,RAMPA
461865,2025-12-12 16:18:09,"0,021","0,015","1,45","1,42","1,43","-7,35","15,16",0,1215,-8,RAMPA
462835,2025-12-12 16:18:10,"0,023","0,014","1,39","1,36","1,38","-7,4","15,16",0,"1184,1",-8,RAMPA
463805,2025-12-12 16:18:11,"0,024","0,011","1,25","1,23","1,24","-7,37","15,16",0,"1135,5",-8,RAMPA
464872,2025-12-12 16:18:12,"0,026","0,008","1,21","1,17","1,2","-7,41","15,16",0,"1088,5",-7,RAMPA
465842,2025-12-12 16:18:13,"0,023","0,003",0,0,0,"-7,59","15,16",0,"936,7",-7,RAMPA
